"","PC1.dn","PC2.dn","PC3.dn","PC4.dn","PC5.dn","PC6.dn","PC7.dn","PC8.dn","PC1.ds","PC2.ds","PC3.ds","PC4.ds","PC5.ds","PC6.ds","PC7.ds","PC8.ds","PC9.ds","PC10.ds","PC1.dnds","PC2.dnds","PC3.dnds","PC4.dnds","PC5.dnds","PC6.dnds","PC7.dnds","PC1.ran","PC2.ran","PC3.ran","PC4.ran","PC5.ran","PC6.ran","PC7.ran","PC8.ran","PC9.ran","PC10.ran","PC11.ran","PC12.ran","PC13.ran","PC14.ran","PC15.ran","PC16.ran"
"Pittidae",-0.0522618322884905,0.00933902867049875,-0.002626910253848,0.0505099335051224,-0.0147073638384156,-0.122193509296674,0.0287156552382688,0.0212129019135763,0.0332184197318761,-0.016240620620367,0.00759122542481525,0.0394754622450978,-0.00229268117366059,-0.0152071303306838,0.0147961954220627,-0.0319534894831899,-0.0340807632120995,-0.0131212057834591,-0.0563232746448638,-0.00170848352669988,0.0135146841235951,-0.000297921459756527,-0.101615947625492,0.108725417854679,-0.0470944860381338,-0.0501257794749897,-0.0155609805061997,-0.0148106223111571,-0.0334171602712369,-0.0906967987367207,0.00874352119133088,0.0450838907091054,-0.0400950037327888,-0.00916727890911545,-0.00803400061195056,-0.0144516664498022,0.0178442341933135,-0.00994795908065867,0.0035875646763348,0.010241098289432,-0.0107560045030363
"Calyptomenidae",-0.0626830441001027,-0.00439617046352405,-0.0247267877587973,0.0929724599549412,0.0072520265289444,-0.0546714454634539,-0.000162720103546861,-0.00474482913064231,0.0459499068458846,-0.0456773620191994,-0.003024940902953,0.0193433798603674,0.0145885932645578,-0.000809456515272755,0.0139786669397437,-0.0269255245029318,-0.0267965303021654,0.00416765949972545,-0.0725112720272179,0.0158841961997349,-0.0132320092410085,0.0548016448463245,-0.0254905671306402,0.132584892590574,-0.0235320189427997,-0.0548112286025212,-0.0178858887584686,-0.0166157431175853,-0.0635300613176749,-0.0645903307775773,-0.0015108682370881,0.0199555996121875,-0.0390086404606557,-0.0089895537995329,-0.00850634044444543,-0.0152274130161514,0.0129657509504149,-0.00430209331553051,0.00636606194067154,0.0085279362278619,-0.00698080372006859
"Thamnophilidae",-0.061606529396592,-0.00834452975549269,-0.0346555667226996,0.10278552587813,0.0406333962419201,-0.0676095372289117,0.0133492331798116,0.0145062510715554,0.0565857327521084,-0.0233514180711692,-0.0046054680191682,0.0625436652423842,0.017698839217994,0.00376190147620468,0.0471697790767552,-0.0548894913595629,-0.0721408381752982,-0.0148538963899606,-0.0696198947985114,0.0190216063594383,-0.0310728714233765,0.0778633499604906,-0.0456858810694483,0.0931886560641369,-0.0589972557737087,-0.0554264633618052,-0.0166210520729345,-0.0214887154579681,0.00985590923616682,-0.118740108917165,-0.00718510644659158,0.0357322189286045,-0.046675950544996,-0.0400917497492578,-0.00625429674452273,-0.00526144519423155,0.0184617893839525,0.00366078678146705,-0.00546422507630265,0.00755242923097412,0.0160939965656404
"Grallariidae",-0.063642884716984,0.0022873662770859,-0.0236943536053788,0.095470867599604,0.0394813375688961,-0.0781068833100478,0.00381782635431023,0.023792909239229,0.0445919223759727,-0.0365994272994752,-0.00942130938471675,0.0243750856336387,0.0129268733200142,0.00730571715748411,0.0390232956312832,-0.0177406486898416,-0.0295439902520991,0.00971760077207799,-0.0618396773998907,0.00742409326399969,-0.0192963907431089,0.0603650807006066,-0.0475368736360352,0.0766007024406733,-0.0610023030218865,-0.0552943077095923,-0.0174322270304623,-0.0128799038782982,0.0375008705595873,-0.0978767723428957,0.00390360678396954,0.00631760674314574,-0.0309202682137592,-0.0500953257978953,-0.0168331057836924,-0.00129091563309871,-0.000427607933431042,0.00414986347659806,-0.00936483627963,0.00448785921753789,0.0122035624781229
"Rhinocryptidae",-0.0711430379302738,-0.00228354205235557,-0.0108841562591102,0.0824627273993972,0.0436227725283056,-0.0716752577563488,-0.0205395860583522,-0.0307352083876222,0.0508198413582624,-0.0454579710052809,-0.00288789511799666,0.0305597860391542,0.00244671265470477,-0.000361158500540037,0.0294080525392005,-0.0334565756665185,-0.0455389309998214,-0.00610837593857045,-0.0737485104286481,0.0142231338586621,0.00916455243331284,0.0708275102489266,-0.0051396967840831,0.0822489282205883,-0.114843362958529,-0.0701858481463123,-0.0235374482196634,-0.0117842833727444,-0.0229872244065103,-0.135973765599127,-0.016340988403492,0.0215592939763689,-0.0518871493382211,-0.036190713311678,-0.0168896794578222,-0.0177700472658922,0.0155431686926676,-0.00163456256400495,0.00330500225020985,0.0150050593268684,0.0276831157514109
"Formicariidae",-0.0614059535541158,-0.0127224225725391,-0.0189167030784685,0.115362231977619,0.0388165975698391,-0.0632625077784932,-0.00712013225967794,0.000650759874758156,0.0508157916135909,-0.021032421013833,-0.00588404751456159,0.0548333122444756,0.00724071410291679,0.00796957738814772,0.0464451084942915,-0.0467007293240567,-0.0537210655860188,0.000756301466643331,-0.0610250905103338,0.0206546234301096,-0.0155578764534092,0.0730740428001065,-0.0129234782521532,0.0865411897825458,-0.0526299318826207,-0.0652439987571164,-0.0212334358399908,-0.0212103343491903,0.0122880414021223,-0.151852925850464,-0.00193145154406362,0.0490508768901139,-0.0422847343865491,-0.0366023422498089,-0.0175327553179191,-0.0159775547730817,0.0120138291178598,0.00759676504581396,-0.0149770990089178,0.0171516094697062,0.00982496445731249
"Scleruridae",-0.0693760508487735,-0.00844695544290791,0.0469788672238672,0.0841208251651062,0.0766501513818475,-0.108316374969839,-0.000439167598155511,-0.0547310091619458,0.0459975915680337,-0.0482887269663504,-0.00651506958242169,0.0304675547517261,0.0189967298406639,-0.00526071604904383,0.024705872972872,-0.017046657137147,-0.032862123376758,0.00257976270434399,-0.0688144907341536,0.0218894982625317,0.0419042800651734,0.102373782733793,-0.00610799238017623,0.0788663514062154,-0.111686294330137,-0.0639456897438062,-0.0232044565409704,-0.0186309022250336,-0.00577630748119072,-0.136327426400214,-0.00883493474995366,0.0314329088270315,-0.0394984907171229,-0.0431369229031349,-0.0287377906651816,-0.0162274631412254,0.0136316175241606,0.0107708503226171,-0.0170622393020026,0.0206610842721586,0.00907460373459868
"Furnariidae",-0.0606685021408687,-0.00859261412360311,0.0484977342991369,0.04585893719534,0.0722085640941289,-0.127059878040088,0.0397908869445137,-0.0350657141572794,0.0428809483826788,-0.0485897378991462,0.0025984384840742,0.00746753276017395,0.00801054229411307,0.00472098525254501,0.0178008680875274,-0.0119766497247217,-0.0268459462129365,0.0065382420670586,-0.0617457704741009,0.0163109161203556,0.0435435008700822,0.068792575088546,-0.079777403811636,0.0713858890059034,-0.112264916516593,-0.0277186701171,-0.0060984515304639,-0.0127414128441046,-0.023596261787751,-0.0493865976084673,-0.00639502995969884,0.00875107403332537,-0.0171053874176514,-0.0144761081450438,-0.0142465615338529,-0.0065868480336223,-0.00117267631270897,0.000601466596099443,0.00184360209635456,0.0127844500787146,0.000625069674552697
"Dendrocolaptidae",-0.059407654436126,-0.00882304145813611,0.0384492380206692,0.061543229180246,0.0624903296579425,-0.139831503619836,0.0370787970906818,-0.0397512504843918,0.0492833244802588,-0.0291547731570237,0.00259359504257659,0.0419146647348,-0.00368702830084384,0.0022690679350387,0.0312916721189449,-0.0449947507400647,-0.0599304892314255,-0.00688288140326648,-0.0630688552404621,0.0131133556050087,0.0297450952783199,0.0621446261597877,-0.0729286122693431,0.101040077836631,-0.100527683483324,-0.0265593973912415,-0.00784999619738843,-0.00775177964237534,-0.00425710528527394,-0.0485000986408608,-0.00166263124721994,0.0171564645744559,-0.0215638436579371,-0.0173295770021874,-0.00798677554523302,-0.00842088282068081,0.0039457012670374,0.00427583216060409,-0.000892800711690167,0.0047161099888203,-0.00231335898121194
"Pipridae",-0.0776047379702746,-0.023706858453016,-0.00930597964151121,0.11599588940551,0.114240089422931,-0.0784293401848518,0.00834390031229117,-0.0911702215807471,0.0483279564134126,-0.0554410965327306,-0.0106372353129438,0.0126994570883839,0.0253785108643865,-0.0139069619076252,0.0381325008046704,-0.0187472379019156,-0.0440716289564125,0.00434549970319044,-0.0751103885459511,0.0356512472923566,-0.013086386872963,0.123647068701958,-0.0242110649808906,0.097828904748812,-0.0972814476262009,-0.0290873041414824,-0.0101774720530101,-0.0148693831779361,-0.0160693159572656,-0.0484922048816446,0.00472427647020586,0.00398596849461708,-0.0248504907370533,-0.0180893401903038,-0.00730151497802192,-0.0102040985827696,0.0100102316618352,-0.000872748022870277,-0.00174937784345723,0.00598340537274672,-0.0106451336394284
"Cotingidae",-0.0731074359628242,-0.000770516544922434,0.0185329603884226,0.0672715070278721,0.0914104437506665,-0.117047202293294,-0.0255430967556774,-0.0501183485770329,0.0488336523150989,-0.0686374060159039,0.00375183701496622,-0.00312301352759384,0.0150132041285004,-0.0159814880356958,0.031543664354305,-0.0201335753402218,-0.039665546534256,-0.00303082910368313,-0.0650723917946432,0.0139991938489713,0.0245170895603773,0.0696800046859826,-0.0447962856460952,0.064147834330011,-0.122588633789444,-0.0283753766800051,-0.00763565421465441,-0.00732834846598817,-0.0220363311913689,-0.0421868360880229,-0.00646914245130928,0.000419043453796288,-0.021638898330555,-0.014658055698813,-0.00560136684591504,-0.00313265515227156,0.00469268442484497,-0.000907532040926341,0.00540870204302571,0.00821477868257317,-0.00415715256000552
"Tityridae",-0.0717888660887855,-0.00852050224472537,0.0129375123590717,0.0979593994111097,0.0979769434984953,-0.0939299237029306,-0.00320195282657634,-0.0642428141055582,0.041358659593555,-0.0631922661813761,0.00124170819505362,-0.0057078785495274,0.0287453122739262,0.00194733075899935,0.0272910228371276,-0.0212934283176445,-0.0270539202538568,-0.0046436163116926,-0.06755570663585,0.020605439063151,0.00595242821576872,0.103022081502992,-0.0349899417460373,0.0824742461274041,-0.110462815069704,-0.0635327545209975,-0.0241084662459266,-0.028834603431633,-0.0760973774076831,-0.106890473555586,-0.00760081433700379,0.00656025330909592,-0.0610467922076624,-0.0222804800070472,-0.00961113353034045,-0.0195349863645671,0.014874530327165,-0.00552184093490347,0.0134334410400779,0.012395206752919,-0.00254370595663199
"Onychorhynchidae",-0.064670115975334,-0.0118293902059411,0.0529470931040729,0.0887463212143905,0.0992205314863047,-0.0917579511493237,0.00155399898312535,-0.0904731499046165,0.0382397983842383,-0.0478456316872948,-0.00440272723355005,0.00418267956180527,0.0168181834497836,-0.00438801743981915,0.0301855075173665,-0.0245740475290695,-0.0420761174588917,-0.0147565338359947,-0.0632329351019683,0.0209662230628737,0.0269880635263278,0.0941626704440085,-0.0199673242317784,0.0962475503222256,-0.100981426346981,-0.0624028359953252,-0.0197164782176692,-0.025171541989947,-0.0589409269394848,-0.110665205279228,-0.00873163529546612,-0.00183645511476845,-0.0523086639546582,-0.032946640015384,-0.0219609240041539,-0.00984099270019958,0.0196263599809349,0.00711582065373022,0.0247484065527407,0.0177058646486604,-0.00870402707930135
"Oxyruncidae",-0.0669414562547905,-0.0182200030201501,0.0527124796088307,0.0746068698861672,0.118495218029619,-0.0794161073246808,-0.0152424340731099,-0.0959424994540868,0.0398438148995146,-0.052781512058065,-0.00400121327658147,-0.000125028177385088,0.0258476416924967,-0.0119542916337939,0.0264264738971343,-0.0252270819605768,-0.0293988611098139,-0.00393135370089262,-0.0675056987074676,0.0306269647793791,0.0325006169096514,0.113276649389989,-0.00976895762580834,0.0665793059158759,-0.127751353773333,-0.0698643482691823,-0.0232339538711258,-0.0322747745664576,-0.0452848743077461,-0.129493667763335,0.00131474832790087,-0.00488317067887425,-0.0605805965361441,-0.0360748673824803,-0.0336876586870867,-0.013837554096208,0.0184229628873923,0.00190594420152872,0.016357573268798,0.0130502772802533,0.001503720805351
"Pipritidae",-0.0750255197496662,-0.013470394199992,0.0248228368534102,0.107735427995895,0.124326846046904,-0.100133383590296,0.0105873807870093,-0.063229910864017,0.046210067583205,-0.0702428634188417,-0.00685121114468251,-0.00133987713332876,0.0315005472787754,-0.00935822085444019,0.0376430106721072,-0.0299872255228965,-0.0336820086397897,-0.00370779864540115,-0.071577807539153,0.0284852898424753,0.0208417373014065,0.134644474064914,-0.0373642885029639,0.0770737845162672,-0.106869050657354,-0.0634382285331464,-0.0203463144822462,-0.0314361658301667,-0.0726353314273735,-0.109698693682564,-0.00604415838872138,-0.0045421076216173,-0.0505373412541606,-0.0338596836232644,-0.0239224967721863,-0.0248587386649227,0.0277226518731078,0.00257184623116129,0.00761466405554489,0.00551887575404495,-0.00512248503326872
"Platyrinchidae",-0.0709863215872011,-0.00798359187359378,0.028602794488844,0.105675076932144,0.0992345862361463,-0.1608783759683,0.052141326557324,-0.056880535874472,0.0447255173850518,-0.0440958798691371,0.00294318153602991,0.0238155470202316,0.0286342176461657,-0.00503967959484024,0.0394079059347777,-0.0290074486447248,-0.0515589136024734,-0.00294538445658381,-0.0673064020505337,0.017090105806206,0.021088099702628,0.0995274872135402,-0.0951708571949092,0.1202459331974,-0.102818837828557,-0.0604974531474321,-0.0189009818140054,-0.019643881712546,-0.0473465675394534,-0.144932061439602,0.00123171233626778,0.0265349742748383,-0.0805609833684247,-0.0461540625063119,-0.0158191136322537,-0.0087860304094168,0.006614770648439,-0.0187541929376217,0.0233280107015962,0.015133622032404,-0.022633999707354
"Tachurididae",-0.0742231514299136,-0.0117191612850512,0.0375233581123268,0.122508391061357,0.119792340739894,-0.0871791179892951,0.0156319443249471,-0.102730790708645,0.043815872665743,-0.062873137316771,-0.00485243528537231,-0.00782499074464426,0.0248115158690622,0.00514062378720481,0.0194277463628085,-0.0163082685476205,-0.029267742136363,-0.00438342870879102,-0.0714856734813577,0.0250139302624285,0.0255301074986834,0.140708565790056,-0.0169173005436386,0.113966461977196,-0.0984786077461663,-0.0662253957767489,-0.0269899653183423,-0.0233617251672902,-0.109575348316003,-0.111025579013747,-0.0231820938373021,0.0137159244826705,-0.0516337274609827,-0.0318163211493341,-0.0246885067291307,-0.0100229099266839,0.0204949239158486,-0.00377062963699532,0.0172789288793062,0.0194080145115383,0.00569699331319054
"Pipromorphidae",-0.0592342351641766,-0.00774211610543791,0.0573296272954827,0.0877341069794907,0.0732367022773419,-0.103636233947601,0.00449578697680485,-0.122382054851322,0.0338531481805957,-0.0442643257409066,-0.0132598603915641,0.000934157809987301,0.0118269278966112,-0.00294290763943484,0.018921802425946,-0.0154329684855764,-0.0267776571028399,0.00742063316125934,-0.0608098282635993,0.0171560371330317,0.0471342258912368,0.0923481325946296,0.00355686098594849,0.125540151023861,-0.110709104708489,-0.0256278052160274,-0.00709818875500764,-0.0102780750560651,-0.0215737724885468,-0.0401054121263474,0.000633842415963109,-0.00039757333309351,-0.0193055039807354,-0.0121610229720812,-0.00838878412726655,-0.00337301751554985,0.00492644636869613,6.32568122899012e-05,-3.354973636455e-05,0.00775391872039835,0.000293844745132384
"Tyrannidae",-0.0581143476637738,-0.0101307058978331,0.0408715304087248,0.080001118050007,0.0695032912850557,-0.110814166613103,-0.000484404080908287,-0.136857332686275,0.0410938742499751,-0.0299521261910558,-0.02071289150166,0.044477127858672,0.011962955228833,-0.00993845618302629,0.0436112494501595,-0.0621377847305984,-0.0729850033547361,-0.0209852468212977,-0.0598963004105804,0.0168039030768172,0.0292593552540069,0.0759200661387954,0.00420149201231659,0.112221538562487,-0.114474449899743,-0.0299405883836345,-0.010351884464629,-0.0104346358110548,-0.0181867821401972,-0.0627105412533747,-0.00160695342490541,0.0124992693911618,-0.0169960404270426,-0.0147079459306048,-0.0140685565126538,-0.00877829358603682,0.00720953162294374,-0.000202840218224779,0.00553634925920731,0.0124222849667963,-0.00206344666783418
"Atrichornithidae",-0.0660224369155092,-0.0340075107702339,0.0397696141624575,0.0423014688561233,0.0167673369125028,-0.0153086685358465,-0.014328030953364,-0.0129743906212112,0.0412264423757276,-0.0450719113324266,-0.0256077706992748,0.0147881586015096,0.0130358047038892,-0.0164635384719564,0.0233701794201797,-0.0024956489210859,-0.00777096341670744,0.0195587869824231,-0.0694807551230686,0.03999872481127,0.02362656738893,0.0312362625684778,0.00410519185846631,0.0518120357675481,-0.0227631601849755,-0.0690630431955318,-0.0237843889966194,-0.0479845000722081,-0.0288418859108065,-0.0451498896194097,0.00934957126281602,-0.0101761971805316,-0.0257822902677072,-0.00959968105470074,0.00257004610874097,-0.00734430203650977,0.00276340825085767,0.00492237899035208,-0.00604012224774036,-0.00449951726035447,-0.00443264965559652
"Menuridae",-0.0643969670474387,-0.0294060650320103,0.0413132885910113,0.0269420911420013,0.0291510853209187,-0.0145468527358239,-0.0120448372843855,-0.0129306032651802,0.0437822865101312,-0.0579562199342687,-0.0130936396930518,0.00231391908071256,0.0185398443280831,-0.0105879536939974,0.00920897215373392,-0.0121336779379852,-0.00987201880933085,-0.00537367981809055,-0.0616001751918339,0.0312937897631071,0.0282561641820928,0.0213655740389348,0.000964152210960062,0.0104920713778237,-0.0358487792419883,-0.0729069990086185,-0.0257046881058331,-0.0348740181510964,-0.05151064007496,-0.0447685674188908,-0.00366799623316657,-0.0147859512460813,-0.02556363616205,-0.0128767781146222,-0.00475774231551481,-0.00432096219195171,-0.0032395637915988,-0.00952086798706353,-0.00411158118595654,0.0119688675013394,-0.00211541829685034
"Climacteridae",-0.0627707696992915,-0.0320782537847953,-0.0166869054917771,0.0495909827754272,-0.018209643149844,-0.00251263323242999,-0.0281872901974852,0.00710539380829599,0.0417757412665772,-0.0268442811624373,-0.0318253998215803,0.0562666047578135,0.00751326686763491,0.0154611859748708,0.0029606214749068,-0.0267434188092459,-0.00741841148592283,0.00164652887569027,-0.0631630702057144,0.0382950768827353,0.0100750150366624,0.0123387459034243,0.0256454320424664,0.0143650051854116,-0.0176961836590134,-0.0655284830184478,-0.0250477755206492,-0.0372104439032649,-0.012245840321042,-0.00693599426906919,-0.00572399592930259,0.0220699981417252,-0.026864478790203,0.00242543584517872,0.0132332932539038,-0.00444607500596976,-0.000433298349579237,-0.011437387070355,0.00710868667985386,0.0036143303587187,-0.0220334788292523
"Ptilonorhynchidae",-0.0677993566362257,-0.034881231296362,-0.00550580172364726,0.0212880428824508,-0.00606961178832747,-0.0109692067977002,-0.0517432362094125,0.00339490864530901,0.0468909795758239,-0.0419715485526593,-0.035636282959114,0.0227126899473146,-0.00136309435566744,-0.0170604143302126,0.0219007210437799,0.00711565269708004,-0.00588808839379843,0.0283670891817051,-0.0669763815103936,0.0424723939905196,0.0141728061333306,0.000179748865018427,0.0240346161171394,-0.0114114391239803,-0.0483471797193517,-0.0721107490241731,-0.0224003367689428,-0.0505692088480184,0.0841909696731655,-0.0473646850727286,0.0244893709947574,-0.0288810210185728,-0.0101310360811724,-0.0410993217139174,0.0101430846767479,-0.000232037546224087,0.0115036300505675,0.00369034616822978,-0.0308562969680956,0.00133851197146821,-0.000888452463868267
"Maluridae",-0.0677784397655024,-0.0471879366702033,-0.0188128780407882,0.0573818485212517,-0.0060725854212056,0.0111214585229857,-0.0208113555409399,0.03696864350824,0.0557048776309961,-0.054593681019825,-0.0558545797591778,0.0130957005240483,0.0162377158717281,0.00288785129701294,0.0166982662633546,0.0173063160786987,0.00544633631919144,0.0290910516836295,-0.0683451462812604,0.0588830379783822,-0.0295211593684901,0.0122756038980833,0.0119280502264491,0.0276246557514264,0.00656212343627694,-0.062815404704622,-0.0196605969523203,-0.0549380924969902,0.0585821567715306,-0.00262287321524442,0.0108853269653287,-0.0143894398366572,-0.0112328520448225,-0.00216097309068837,0.0107385364207376,0.00386092025819979,0.00874180752549204,0.0106566303395637,-0.00953881213508416,-0.004897317210466,-0.0026459864647283
"Dasyornithidae",-0.0751493664565501,-0.0495034294236344,0.015612777313373,0.0425795106748678,0.0395064359667542,0.0321754682464926,-0.0302306115410025,0.0618847485369251,0.0548401445981141,-0.0599916035798533,-0.0176093668924708,0.000829978770365481,0.0203273130037069,-0.00916328712595505,0.0238192686018937,0.0245897134520658,0.00397443505638815,0.019644564866914,-0.0737762324179035,0.0604610503577523,0.00516656669483481,0.0508250207388221,0.00319224467662989,-0.0229879048943698,-0.0250978997838333,-0.0689099241086656,-0.0211304732945112,-0.0557779332372333,0.0304900184600367,-0.0232403596366915,0.00375127361764296,-0.0215018728854085,-0.0127021046288447,-0.0137306962303957,0.0150581222826143,0.00566478641779637,0.00555589856615151,0.00357750365660852,-0.0208141393541472,-0.0171404084696626,-0.0011012958302091
"Meliphagidae",-0.0707154649734685,-0.0427164282734334,0.00153063902910605,0.0308627355137654,0.0147463692629573,0.0260056702413729,-0.0465623232597291,0.00703025238830956,0.050649135565624,-0.0469349061489832,-0.0373877695310219,0.0122839542486599,0.0169772972421793,-0.00539678479437857,0.0122130603058129,0.00245048687041866,0.00215867037129156,0.0188290133186942,-0.0678735075531643,0.0435154343835,-0.00531518372155313,0.0337898496172398,0.0338324546097998,-0.00261085986305072,-0.0175528517737893,-0.0695016903182566,-0.0236043198865399,-0.0598513653449649,0.00127654842402283,0.00404546412667494,-0.00865333226613264,0.00586868770121076,-0.0164497548687705,0.00707432295160699,0.0136654738932319,0.0112134840454948,0.00406265816234743,-0.00355472177183912,-0.00184144558264403,0.00592953874740675,-0.00711267033423212
"Acanthizidae",-0.0627770855150892,-0.0477849142325341,0.054184049949116,0.0186807178838855,3.29249981271528e-05,0.0174724231592212,-0.0489085745990118,-0.0413200198854565,0.0425776790181377,-0.0431425167653283,-0.0406502211030519,0.00528133067792613,0.00133697064919335,-0.000700352467165282,0.00572635878204959,0.000620681648077506,-0.000197524112781824,0.00946646437574635,-0.0609707518985029,0.055464452536828,0.0288115340861558,-0.0160620089998538,0.0576000619975427,0.000808091779202077,-0.00886234939038558,-0.0771179413374235,-0.0237148877390323,-0.0653128010044612,-0.00434496317583089,-0.00111518017469437,-0.0109412699879343,-0.0320853435652485,-0.0223215070850651,0.00133692540275289,0.0138156526329719,0.0137190883772252,-0.00047509208015361,-0.000264299552293945,-0.0115244293357887,0.00393856126470587,-0.0119645769855707
"Pardalotidae",-0.0637342564259306,-0.0431802162853251,0.0544802666208822,0.0186664264357525,-0.0132275183468754,0.015659510089908,-0.0535507084220016,-0.0339146316295454,0.0371740289145778,-0.0507894305117842,-0.0175168161472485,-0.00169340810339645,0.00786548145195586,-0.0181692756157104,0.00823705285844296,-0.00594664591676381,0.00445596504608859,-0.00908574389585414,-0.0618703314259904,0.0509559764768035,0.0374423711066493,-0.00895154599253251,0.062788677436245,0.0232407314732305,-0.0131267671408677,-0.0764623172884986,-0.0234768665366128,-0.0696236525988575,-0.0195256339682733,-0.014268262532827,-0.0103673120129519,-0.0207774889132079,-0.0192878410088561,0.00537728213245747,0.010901061133338,-0.000942646996498294,0.00844184553311553,0.0158893685773594,-0.0170560671196435,0.00934687918882527,-0.0040571251243657
"Orthonychidae",-0.0535475776951434,-0.0346670101642784,0.0124845892704321,0.00425666029664025,-0.0355087978712678,-0.0931366639082353,0.030399958937805,0.080151859659361,0.0352674573514455,-0.0485474998101532,-0.0236089967944559,-0.000668966142661983,0.00798441921274931,0.00870285792332627,0.0051338510539674,-0.00360958051123846,-0.00127742847999552,-0.0079304011284275,-0.0533710260549069,0.0465100280560125,0.0346857679662222,-0.0418414177916946,-0.102218379870483,0.0399573512708282,-0.0154310800748847,-0.0656329444123805,-0.0217934446303169,-0.049247462778205,-0.0204639848589958,0.0124217740544021,-0.00819405181780744,-0.0107599592639588,-0.00668753555218125,0.00377391313014793,0.00632583310921576,0.00149285065738739,0.00218716246362669,-0.000502253540868391,-0.0170841012037139,-0.00250744250072335,0.00308077054419121
"Pomatostomidae",-0.053138455460716,-0.0327811301835015,0.0184259520332433,0.0089558058284866,-0.0334976543715323,-0.087444767297299,0.0309120360253268,0.0886150514823124,0.0417317180996916,-0.0148229036277279,-0.0518972267884835,0.0458241951869975,-5.49985918765611e-05,-0.022714807269971,0.000474174583911664,-0.00400962096620074,-0.012856616631001,0.0528327774222471,-0.0534889215080421,0.0388475157462869,0.0183798262846126,-0.0402341446993621,-0.0973689984599337,0.0447219003419828,-0.0126888766693229,-0.064397849182527,-0.0161279396654892,-0.0593121024888075,0.151361316787792,-0.0291318031062663,0.0297339063114769,-0.0225834445777003,0.0161656527068709,-0.0283494475978817,0.00875669669768042,-0.000424542068672399,0.00632862568403316,0.0183892099765269,-0.0299923223198402,0.00258823457238219,-0.00115197743996834
"Cinclosomatidae",-0.0710558333830453,-0.0565088321892594,0.0138708985711431,0.0150742563786902,0.0518414218782119,0.0506032676652521,-0.10145485591689,0.0405284994934983,0.0460894739157595,-0.0733437765466964,-0.0451215629072339,0.00029639244809889,0.0259276835144186,-0.0419562397988461,0.0151246682488064,0.026764251838703,0.00137918330325158,0.0147897472903972,-0.0684367617124581,0.0625925534417607,-0.0158358653258796,0.0133734582993343,0.0621161107323488,-0.0565318509843803,-0.0558711657630058,-0.0669817830819145,-0.0164763364382346,-0.0687893870379959,0.0223470997737867,-0.00137629919831512,0.0225672144174874,-0.0902616176072167,0.00296833683150496,-0.00222788281200629,0.0260624106623539,-0.011230652148641,0.0056986431771144,-0.000273702792192051,-0.0392354881347386,0.000697743417287055,-0.0150923099609558
"Campephagidae",-0.0762945373981195,-0.0570543137645592,0.0103596489897381,-0.0065062364051325,0.0527411823751322,0.0449146427008381,-0.0974394123215006,0.0465916828240413,0.0498261383326174,-0.0635635792349897,-0.0447680803762096,0.0130211256722588,0.0129025602910606,-0.0249333186568936,0.0205354448538979,0.0333283624742304,0.00397946509831052,0.0176968808216417,-0.0706064174363259,0.0589236513610057,0.00427871936569309,0.0237453513580316,0.0388302708346642,-0.0829247746366214,-0.0710265310420473,-0.0757981982295749,-0.0170516101633744,-0.084172264013789,0.0248976394566409,0.0137888461718271,0.0260766089999852,-0.0897565918499648,0.00381510370385885,0.0132149791213199,0.02542447694079,-0.00891389430104897,0.00598302694896436,0.00636153460783828,-0.0314562797820173,-0.0108710157091539,-0.00456259742540227
"Rhipiduridae",-0.0742401459076423,-0.062520143428473,0.00959686067441344,0.00770666799211253,0.0521341297256612,0.045928644885852,-0.0833029789329312,0.0929455730188442,0.0502063911711101,-0.044835332079094,-0.0511789766839639,0.0166540895524769,0.0207146926446343,-0.0134284225743935,0.00428726678295255,0.0315150411307185,-0.00274572287017685,0.0447914868481043,-0.0819213923550194,0.074171699413862,-0.0077913444395419,0.0351464944767898,0.0182125632063328,-0.0704671917192176,-0.0764703077855379,-0.075209808738978,-0.0188179352313253,-0.0739773600222719,0.0337215368265901,0.0190704214950737,0.0143743937661509,-0.0683289051180921,-0.00254302389928337,0.00222480717266311,0.02681546736824,0.000348776560119394,0.00999840819175615,0.00828083338798569,-0.0248121938604907,-0.0123784637178588,-0.00891099005122479
"Dicruridae",-0.0795981123672782,-0.0574381418820124,0.0531359422296105,-0.0179165494563046,0.0994616413489195,0.0456014992363732,-0.0975675984104231,0.105396515645766,0.0499266189928917,-0.0667307400030916,-0.0380443504695672,0.0106112359301432,0.0331437415545842,-0.0254128568882467,0.0240839501383401,0.0445658464170238,0.0161773071453471,0.0239677999071593,-0.0772049432120565,0.0647920893258818,0.0148720870111774,0.0559460777108498,0.0127186249729261,-0.122645191518804,-0.0965058128321867,-0.0758079216004436,-0.0208503458994098,-0.0744348048150467,-0.0265825033183295,0.0070482766423901,0.00706538773567548,-0.0877486349090104,0.00258579027824546,0.0284021217326201,0.0308847286237675,-0.0087237689353481,4.52614573742492e-05,-0.00119610555787197,-0.0486699159162054,-0.0112344184479651,-0.00369414100815799
