"","dn","ds","dnds","ran","PC1.dn","PC2.dn","PC3.dn","PC4.dn","PC5.dn","PC6.dn","PC7.dn","PC8.dn","PC1.ds","PC2.ds","PC3.ds","PC4.ds","PC5.ds","PC6.ds","PC7.ds","PC8.ds","PC9.ds","PC10.ds","PC1.dnds","PC2.dnds","PC3.dnds","PC4.dnds","PC5.dnds","PC6.dnds","PC7.dnds","PC1.ran","PC2.ran","PC3.ran","PC4.ran","PC5.ran","PC6.ran","PC7.ran","PC8.ran","PC9.ran","PC10.ran","PC11.ran","PC12.ran","PC13.ran","PC14.ran","PC15.ran","PC16.ran","mean.Beak.Length_Culmen","var.Beak.Length_Culmen","mean.Beak.Length_Nares","var.Beak.Length_Nares","mean.Beak.Width","var.Beak.Width","mean.Beak.Depth","var.Beak.Depth","mean.Tarsus.Length","var.Tarsus.Length","mean.Wing.Length","var.Wing.Length","mean.Kipps.Distance","var.Kipps.Distance","mean.Secondary1","var.Secondary1","mean.Hand.Wing.Index","var.Hand.Wing.Index","mean.Tail.Length","var.Tail.Length","mean.Mass","var.Mass","mean.Habitat.Density","var.Habitat.Density","mean.Migration","var.Migration","mode.Habitat","mode.Trophic.Level","mode.Trophic.Niche","mode.Primary.Lifestyle","mean.Brain.Mass..g.","var.Brain.Mass..g.","mean.clutch.size","var.clutch.size","mean.Maximum.longevity","var.Maximum.longevity","mean.GenLength","var.GenLength","mean.Min.Latitude","var.Min.Latitude","mean.Max.Latitude","var.Max.Latitude","mean.Centroid.Latitude","var.Centroid.Latitude","mean.Centroid.Longitude","var.Centroid.Longitude","mean.Range.Size","var.Range.Size","mean.Annualtemp","var.Annualtemp","mean.AnnualPrecipitation","var.AnnualPrecipitation","mean.Abundance.estimate.1.1.matched","var.Abundance.estimate.1.1.matched"
"Odontophoridae",0.0001527425400054,0.00245597371635418,0.00153157966401553,0.00206872788333757,-0.0603745922225271,0.0623200006422838,0.00175073319147999,0.0950114129068494,0.0279848396727659,0.0913346011026472,0.031146085797617,0.0884290749532242,0.0389451174475187,-0.034250711101796,0.0324591738551894,-0.0142025045081991,0.0224064503457284,0.0125401892706015,-0.00708867977497323,-0.0181622482279641,-0.00497441255262115,0.0133019479720375,-0.0628242805897747,-0.0547776534293389,0.00468111329604914,0.114481729236601,0.0345152125721175,0.0393724831434856,0.0882417843121944,-0.0644479351936991,-0.0270699045301505,0.0561252448600949,-0.0401248436720652,0.00845907817069662,0.0255241651309687,0.0649171252401651,0.0530431091876563,-0.0475018995896188,0.0353416892585925,0.0133744615065503,-0.0170904440326079,-0.0399619406895338,0.0099214260962964,-0.0279936802858049,-0.00254788676911767,17.83333333,7.502291667,10.32121212,1.926723485,7.748484848,2.131950758,10.11212121,5.192348485,37.6030303,58.93030303,128.6242424,265.4106439,26.56363636,53.54801136,101.3424242,353.2162689,21.23030303,43.71092803,67.26969697,490.580928,266.8939394,8319.179337,1.424242424,0.376893939,1,0,"Forest","Herbivore","Omnivore","Terrestrial",1.474206667,0.021986219,7.39,14.01042105,12.90165171,6.658012471,3.909237793,1.463532889,6.319375,201.609219,17.6896875,236.5333838,12.4359375,226.6003733,-79.915,982.2957613,840114.1731,2.78e+12,20.33371565,18.88705688,1690.302812,695559.8012,855551.6061,3.94e+12
"Phasianidae",0.000122161774129711,0.00196262527227262,0.00153444397387949,0.00156241640608003,-0.0635914323321763,0.0633182016177471,0.00230128031907804,0.0845354667553425,0.0445958665667135,0.0983203272837955,0.0214979544994487,0.0833596164675308,0.0394917814803166,-0.032114253315967,0.029857279233018,-0.0066206530428083,0.0288224292205706,0.0105952261663013,-0.00678528161006684,-0.00328960853577406,-0.0193447929751432,0.0133076130854999,-0.062056284775047,-0.051250716927871,-0.000650091692667012,0.105242370673864,0.0287026069163042,0.00579753844378341,0.0764208176336765,-0.0535823046529448,-0.0158767860202096,0.0468346179165063,-0.0224676343852938,0.0057701950229081,0.0159529883553285,0.0448636409929565,0.0459073350384515,-0.0517270925428849,0.0257246922500534,0.0141863786069232,-0.0121514647382643,-0.0340189313196139,0.00492022018528134,-0.0239575764850923,0.000736125137688351,27.97288136,76.10744222,15.16553672,37.38568053,9.188983051,12.08671032,9.720621469,9.142427452,52.41836158,462.3757547,189.9853107,4806.822851,47.5480226,588.996033,141.3830508,2980.052438,25.23050847,65.31758667,152.4621469,20463.82998,812.1341808,725858.7457,1.858757062,0.690164355,1.045714286,0.078357964,"Forest","Herbivore","Omnivore","Terrestrial",3.582011117,3.337860544,6.096666667,9.066364653,15.00327716,19.2831265,4.370391091,2.104470727,9.472685714,449.9857186,25.22577143,471.6197487,18.07502857,440.5170516,64.20868571,3553.917495,1895836.318,1.32e+13,16.35456769,87.94628739,1329.735537,689624.3515,1813809.383,1.18e+14
"Phoenicopteridae",6.56854055532125e-05,0.000793181401604509,0.00143812725533006,0.00060638009519528,-0.0402451931636112,0.0719240971281675,0.0261478756409668,-0.0389782499554312,-0.09811161063116,-0.0250677494126134,-0.093695323243557,-0.0619324479211862,0.027598305650593,-0.0409647877551332,0.0170793339058696,0.003748380260257,-0.0450792108831392,-0.00763423182263221,-0.0404893605736102,-0.00678838764184714,-0.0173894497652909,0.0112131320322647,-0.0364280143819306,-0.0680109298439088,0.0531142543660663,-0.101294615144832,0.0616084939553347,0.0284716140216631,-0.0356665103515411,-0.0674342561666172,-0.0181469177839625,0.0779339576098274,0.0294471775248365,-0.000256160425340811,0.0191194292049605,-0.0644849216114346,0.0241576064522798,-0.0153063193984682,0.00259126893422668,0.0179198955662738,0.00161575775525155,0.0278813385735255,-0.0150994206281162,-0.0092601483205593,-0.000328517238118539,109.3,233.692,80.8,84.208,26.41666667,6.829666667,37.25,9.587,241.0166667,1755.321667,394.1166667,1458.889667,171.7333333,337.1826667,220.2833333,917.1456667,43.91666667,15.66966667,145.8333333,1354.330667,2790.033333,1424042.023,3,0,1.166666667,0.166666667,"Wetland","Carnivore","Aquatic predator","Terrestrial",9.300933333,3.562279413,1,0,36.35865278,56.19923054,12.34810835,5.963838807,-29.63666667,292.5139467,11.48,680.34608,-11.735,315.25555,-36.85333333,2588.873707,1552640.182,4.48e+12,15.89674533,60.82217319,585.5718405,163900.7235,27406486,5.48e+14
"Podicipedidae",0.00010478675519426,0.00131997128661936,0.00142212891086189,0.00123486171101234,-0.0383770035405479,0.0696987871061593,0.0260528856624817,-0.0129208139927163,-0.104126696135979,-0.0279728046347676,-0.0876415896718173,-0.0607207151662645,0.0183939126755212,-0.0263526306296147,0.0064813770004489,-0.00415279595849747,-0.0237541696602466,-0.0128773710679367,-0.0278683879392736,0.00279555733914384,-0.0135063560784585,0.0129700170987385,-0.0396942831033684,-0.0729017097515111,0.0566829321167573,-0.110877642576832,0.0673793367868403,0.0584714496500957,-0.0325739322178929,-0.059433201505862,-0.0230607967763782,0.0628553180539956,-0.031726282148452,-0.00354509824171594,0.0127937803980848,-0.0172775373003304,0.0231093433311483,0.00440766512056963,-0.00676614077664278,0.00403932653480633,-0.00478143269788125,-0.00406358087533586,-0.0072898233456541,-0.00143837594455185,0.00227403922301665,38.2,399.1511111,22.86315789,283.7402339,5.6,1.807777778,8.221052632,6.113976608,46.55263158,191.6804094,134.5894737,1057.678772,50.61052632,326.1487719,83.81578947,251.6591813,36.74736842,29.16152047,31.38421053,25.83473684,548.1736842,169198.5532,3,0,1.736842105,0.871345029,"Wetland","Carnivore","Aquatic predator","Aquatic",2.818503636,1.237634026,3.468421053,1.263391813,15.19036823,6.436434239,4.877996842,0.56702747,-25.93473684,1008.251893,20.25473684,1636.968337,1.037894737,1379.170429,-6.065789474,7978.19067,8470772.657,1.02e+14,11.7791005,52.59563512,787.817981,174615.6304,8540941.895,7.85e+13
"Mesitornithidae",0.000157174804322157,0.00175666913811021,0.00130885268926984,0.00142608235714263,-0.0356464707918904,0.058251967902106,-0.0103790607842999,0.0169581230691609,-0.0728700964958176,-0.0234101312067248,-0.0551673270908228,-0.0256629620519459,0.0228136567777434,-0.0185321200485478,0.0224009149870326,0.00471770874681066,-0.0227363613763144,0.000487749492431169,-0.0252736914099739,0.00023159176648659,0.0010485350422508,0.00428683758286197,-0.0378220573444611,-0.0630069606214834,0.0164254454716605,-0.0674587568044218,0.0443846188797497,0.064351011238302,-0.0177172902298289,-0.0640606694378498,-0.0176409331732014,0.074531691819073,0.0296056975730045,0.0142830061263448,0.0157861004944525,0.03214691020561,-0.00570981177534504,0.0145806374863738,0.0176819491842379,-0.00240301369399553,0.00218790180790934,3.90074072517815e-05,0.00420676024757074,-0.00954070354394754,-0.0175497715666386,29.33333333,62.42333333,13.73333333,38.89333333,3.666666667,0.363333333,4.9,0.27,36.26666667,9.543333333,115.8333333,57.58333333,10.8,4.27,103.4333333,23.05333333,9.466666667,2.963333333,110.5666667,393.4433333,131.9666667,387.4033333,1,0,1,0,"Woodland","Carnivore","Invertivore","Terrestrial",2.072,NA,1.5,0.25,12.96523618,0.498100502,4.904287817,0.13785332,-23.06666667,4.781633333,-16.00666667,22.75203333,-19.52333333,6.293033333,46.21,6.3763,29676.00333,227280635.4,23.45440723,7.13645448,1229.877124,387342.2462,53071.66667,1955590170
"Pteroclidae",0.00016027902202904,0.00152788420799055,0.0015251747150135,0.00129717687095622,-0.0346875454883044,0.0590330660521105,-0.0115254673167233,0.0146136415356982,-0.073688086788204,-0.022942141180491,-0.0534347895513086,-0.0149249363438356,0.027727538503023,-0.0227115683734923,0.0236401820276309,0.00701361167421703,-0.029459883614559,-0.00176174990698841,-0.0260672835299035,-0.00375212302293748,5.41692909967958e-05,0.00396398960521959,-0.0420462479127482,-0.0726349654864289,0.00764587114778825,-0.0819435893565465,0.0442209245793667,0.0732558684497769,-0.0198201122207267,-0.0620465448620218,-0.0160113830769135,0.0758324584323225,0.0267173604982047,0.00733600541732856,0.0189847001562226,0.0155451042663435,-0.0109932465313795,-0.00675925465728315,0.0140533255118533,0.000286021574161353,0.00592458767399558,-0.0129388653061334,0.00524012321333145,-0.0139460051657659,-0.0192922825880556,18.1875,3.147833333,8.6125,1.2025,4.6125,0.809166667,5.6875,1.573166667,24.53125,9.192958333,192.28125,844.0949583,105.15625,907.6679583,86.6875,372.9345,54.24375,102.6932917,97.2625,1233.9785,244.28125,5148.770958,3,0,1.625,0.25,"Grassland","Herbivore","Granivore","Terrestrial",1.507173333,0.017195553,2.8625,0.049166667,16.09851675,1.677784967,3.815989898,0.052031618,-0.49375,558.844745,21.8575,593.1347667,11.105625,584.5290796,41.014375,624.9878663,3622515.414,8.65e+12,19.82066654,63.51007745,444.6368575,88122.40523,2996964.125,1.25e+13
"Columbidae",0.000153198469041978,0.00184827950540446,0.00115451358146947,0.00158494513691864,-0.0512330096556412,0.0511622339896238,-0.0384729559841935,0.0617084615595252,-0.0193623681603595,0.0257705083160189,-0.000856909297247017,0.0209446372393652,0.0556022035691077,-0.0373078806485447,0.0529253996433235,0.0351956516536163,-0.00478680421465944,0.0171349265113482,-0.00372237055775608,0.00431400276081975,0.000485584229253386,-0.00289897988840803,-0.0599475777257031,-0.0562621553998385,-0.0405140129378552,0.0296487890267672,0.0231034677523062,0.048363406306671,0.040768819589498,-0.0466114832199293,-0.0147242467416504,0.0468787286975952,0.0193664284438991,-0.00510933092738346,0.0105528703272717,0.0108800966615545,-0.00487965786368873,0.00655697890521655,0.0123274963190841,0.00878070343776536,0.00185170670132472,-0.00414532865660339,-0.00220395645293887,0.00132809455669028,-0.00596314888376231,22.1980198,29.45251262,11.1339934,11.3832446,4.580858086,2.369235023,5.154455446,2.525600944,27.18712871,87.63701921,168.3151815,2387.746656,53.25676568,395.5336544,114.99967,1132.051755,31.1630363,32.40068214,111.3214521,1521.886657,250.629703,60513.90739,1.881188119,0.383187988,1.089108911,0.107927349,"Forest","Herbivore","Frugivore","Insessorial",1.821496609,0.891926566,1.512328767,0.22503079,14.48175783,8.960520562,4.477679718,1.499673344,-9.322195946,289.2778687,7.920135135,339.1470169,-0.318547297,257.4508416,56.27016892,8911.780511,1939803.333,1.6e+13,22.54409405,23.31841434,1951.838106,837914.2386,7062913.795,1.16e+15
"Musophagidae",0.000104679365818404,0.00135285788277809,0.0011150712502094,0.00115553707756244,-0.0601473168870707,0.0723244704208474,-0.0300751770275981,0.0575509194386861,-0.00776284218714911,0.043439466978095,-0.00872150176432348,0.0315202847350555,0.0551765898990145,-0.0522882787217987,0.0599742914655147,0.00284838243868116,-0.00807385267779371,0.0109322650684666,-0.0122300228388763,0.0136450694520206,0.0189601490956989,-0.00326650846165536,-0.0642504633832438,-0.0685435026508635,-0.0205238120927755,0.0333563060725844,0.0273074086834539,0.00910503991956935,0.0405724256923901,-0.0535698398245704,-0.0153937218742289,0.0621804167347568,0.00287099756468956,0.0196247620677918,-0.00327055209834146,-0.00971745892851298,-0.0124511437750909,-0.00813800497299019,0.000479823829905063,0.0106001696316056,-0.00352002422676086,0.000761796660155813,0.00407450011754197,-0.00166333645634442,0.0104852370302483,27.32608696,15.30110672,13,5.619090909,8.086956522,2.276640316,12.65652174,3.869841897,40.42173913,13.48814229,194.7478261,1331.032609,24.03043478,122.7485771,171.0217391,837.0926877,11.9173913,14.91422925,209.6565217,1900.873478,306.9956522,25683.40407,1.565217391,0.438735178,1,0,"Forest","Herbivore","Frugivore","Insessorial",3.816927273,0.93563569,2.104545455,0.126168831,14.18833813,6.184917163,5.144031802,0.392061161,-10.16652174,135.9635964,5.770434783,90.89271344,-2.054347826,103.3615075,24.68913043,166.1868901,1525974.726,1.76e+12,22.56525599,9.494106906,1168.91076,162985.6816,991474,1.12e+12
"Otididae",0.000113095147156458,0.00140420419366755,0.0011566521653212,0.00116974245526309,-0.0474885331367424,0.0639696811261949,-0.0233263376306363,0.0502664822327899,-0.0303898028135761,0.0303892319927467,-0.0523722083451174,0.0036359027644121,0.0538660496499663,-0.0481903089670543,0.0665282770014586,0.0230827219189462,-0.0183373018185116,0.00752841717882926,-0.0198670519932699,0.0147574811634051,0.0074094371617287,-0.0128893846681711,-0.0523509304719131,-0.0683084262663068,-0.0108205745688938,0.0135654910547682,0.0639240164788949,0.0279620001764855,-0.0017474532077905,-0.0486139978735141,-0.0120831941360587,0.0610910526567409,0.0397628534347184,0.0122783993462897,0.0169532710466225,0.00961802948528079,-0.00656209107599594,-0.00616008960589197,0.00602068318951004,0.0037321083501797,0.000360241012819474,-0.0080661424515992,0.00562275456539089,-0.0148193753328555,-0.00525236518015325,53.24230769,504.3025385,28.26538462,142.8551538,11.85,15.2122,11.18076923,15.73841538,113.8576923,1634.191338,383.4153846,19546.87655,153.2,3975.408,227.5615385,5647.559262,39.68461538,10.54455385,186.0807692,5446.949615,2568.734615,5513692.646,3,0,1.076923077,0.073846154,"Grassland","Omnivore","Omnivore","Terrestrial",8.071175,15.4270699,1.892,0.583266667,22.50339945,22.93114261,8.703550673,4.366376132,-9.479615385,588.1840838,12.69769231,608.9843945,3.198461538,613.7809815,39.32846154,946.5655655,2664230.429,7.06e+12,21.45482459,30.62309596,524.6207445,167722.0601,526653.95,4.59e+11
"Cuculidae",0.000171090043724919,0.00208340874409909,0.0012032703671473,0.00187531464119622,-0.0448467013602683,0.0587296632534427,-0.0216243509701848,0.0534938582695346,-0.032323282768555,0.025172585577761,-0.0433638273659781,0.0084970795752498,0.0458855227130333,-0.0314542627564693,0.0412124978363728,0.00472833101999007,-0.0203677102222013,0.00735885748047727,-0.0116401889712766,0.000411020532568622,0.00208209526901608,-0.00826806308501828,-0.0545390024019273,-0.0670181822366351,-0.0163661136053805,0.00211472040601081,0.0590506794101136,0.0391397865953584,0.00275980345128986,-0.0577958732316998,-0.0171932858680292,0.0496866702064012,-0.0124069382365926,-0.0161017076792411,0.0149876192605866,0.0132894586078937,-0.00704810455926591,0.0035892044331056,-0.000420069348579111,0.00639112896042155,0.0103807888411996,-6.84157025031672e-05,-0.000334236321967811,0.00101416789080316,-0.000869414567509103,32.13165468,134.5014545,20.04676259,70.34989886,8.180935252,8.341753467,10.85827338,27.33955062,34.5618705,262.4241153,159.0107914,1922.387346,34.66366906,608.6470219,124.797482,2063.652113,22.58992806,196.7577239,190.3794964,5264.848073,147.0503597,18715.63556,1.45323741,0.307580023,1.316546763,0.478782192,"Forest","Carnivore","Invertivore","Insessorial",2.083093333,1.734229882,2.648484848,3.272689977,10.34650166,4.951704241,3.787593081,0.827033818,-12.18201493,345.8301275,12.53932836,311.9071973,1.029925373,255.7215842,51.40186567,6423.049318,3563890.463,2.73e+13,23.59401721,8.424734862,1854.468823,531924.026,1740438.276,1.41e+13
"Opisthocomidae",0.000129371421028105,0.00136090173936808,0.00140509687461389,0.0012683361688925,-0.0433322170808996,0.0684781342614406,-0.0210714395210633,0.0393842957226425,-0.0544647238298119,0.0475862372881277,-0.0869742378565239,-0.0367192666829692,0.0344213317051285,-0.0369799274543555,0.0303177612038515,0.0119851375656576,-0.0462457778290022,-0.00718381356638613,-0.0450689133262589,0.000785617070440349,-0.0135430667728936,0.0143029793739603,-0.0582134863314131,-0.0968542630062895,-0.0119846463926109,-0.0501776754404219,0.159809001440817,0.027358748752116,-0.0149167850334905,-0.0563760959663506,-0.0155364639891202,0.0703866106699348,-0.00606267267642133,0.0113054624911499,0.00241386533135417,-0.00770302455332438,0.00741012958386826,-0.00575225762159552,0.00937765801474919,0.00356806173631674,-0.015880153693129,-0.0058867173309249,0.00533428102810956,-0.00220393834680119,-0.0038894993524389,32.6,NA,15.7,NA,10.2,NA,13.7,NA,51.3,NA,322,NA,47.7,NA,275.3,NA,14.8,NA,290.7,NA,696,NA,2,NA,1,NA,"Riverine","Herbivore","Herbivore terrestrial","Insessorial",4.03004,NA,3,NA,13.36942647,NA,6.232173582,NA,-18.23,NA,10.49,NA,-3.65,NA,-61.99,NA,7559878.74,NA,25.77668794,NA,2221.485229,NA,3615485,NA
"Heliornithidae",0.000176860291395754,0.00253172285728875,0.00160280077071047,0.00202023638717024,-0.0483129221155427,0.051890846302306,0.00614093152643511,0.0328525774441164,-0.047445761835017,-0.0308297212186694,-0.00947301832112887,0.0470011727779112,0.0303178108717126,-0.0333299407647073,0.0212552087982398,0.0184675408450845,-0.0159300040416993,-0.00086111273040791,-0.0167585969001042,-0.0130029019791762,-0.00623406610201367,0.000986428299217875,-0.0491402235002597,-0.0490097743438905,0.0248878943279639,-0.0225559018173307,-0.0223286808380103,0.0446670405836544,-0.00020604923149269,-0.0544166264051819,-0.0215836357011775,0.0566632692858964,0.00222180942759147,0.000854764902964235,0.013212433088867,0.0146740909072165,0.0113136388954298,0.00650933995931856,-0.00474849375312273,0.00541193034175601,0.00675850616577348,-0.0114487599812675,-0.000548056188608043,-0.00611862169968233,-0.01430805104287,43.26666667,105.3733333,21.26666667,28.42333333,5.433333333,1.223333333,9.066666667,7.723333333,36.7,182.23,189.0666667,2407.163333,65.7,679.93,123,817.32,34.46666667,43.21333333,105,474.24,413.6666667,61482.33333,2,0,1,0,"Wetland","Carnivore","Aquatic predator","Aquatic",1.4,NA,3.833333333,3.583333333,14.64470429,4.170540212,5.069348614,1.512539936,-16.25,633.1696,22.77,32.1627,4.77,165.8803,17.54,6421.4332,6823073.73,3.38e+13,25.10903175,0.837121696,1866.612389,280022.3819,665692.3333,3.42e+11
"Rallidae",0.000149887157472955,0.00240302161477908,0.00148132094901427,0.00162105760717719,-0.0491951112529529,0.0517840480376965,0.0059153408751544,0.0179486838672021,-0.0451172793674616,-0.0256796721495547,-0.00404709816832292,0.0482067286985475,0.0303329420716034,-0.0358981363301907,0.0226782795186305,0.00924892804133937,-0.0150902071346042,-0.00195577673094787,-0.0203302678886524,-0.013317193212754,-0.00945216358910903,0.000974047065211833,-0.0536905223588244,-0.0498430233480117,0.0386851995147675,-0.0250114508120511,-0.0290945963820459,0.0430520442339847,0.00305440349542432,-0.0640540640703414,-0.0208773893401383,0.0801954377548632,0.0347261071522865,0.0122093543644469,0.0173867478439883,0.0217274039046813,0.0205623824197347,0.00139006513341439,-0.00381752836753762,0.0167142775307488,0.00509358537759195,-0.0101901028310901,0.00446388334094833,-0.00625632132561819,-0.0180169671363067,35.01129032,195.2839365,18.72258065,76.61737215,4.57983871,3.644386966,8.462096774,17.10578744,46.24677419,296.7467375,134.541129,2102.793661,30.71532258,378.2201698,103.9040323,1217.050309,22.18790323,92.28952728,52.97822581,307.4732619,309.1854839,173088.6279,1.774193548,0.436401783,1.346774194,0.407225282,"Wetland","Carnivore","Aquatic predator","Terrestrial",2.607203333,2.547384755,5.298947368,6.449041433,12.20045867,13.90110108,3.749914481,1.335641419,-15.65837398,581.0992416,12.46154472,706.2826099,-1.351382114,575.8288907,28.65414634,8858.033344,3754496.331,3.85e+13,20.16461073,39.00355635,1656.919204,717076.881,2896260.159,7.73e+13
"Psophiidae",9.20291776283766e-05,0.00137314077466142,0.00123630473126011,0.00118919701046544,-0.0643832118360563,0.075957614478733,0.029143613471987,0.0116945700255787,0.00224354978940862,0.0210787323157453,-0.0119684172256664,0.027078346206469,0.0359545396952995,-0.056443957027717,0.0316544013595181,-0.0178100367693762,-0.0167885963199881,-0.00386320394696116,-0.0275032455809758,1.94713654592396e-05,-0.0145850015470233,0.00937757679011323,-0.0643696614257743,-0.0660843732041457,0.0480647514271246,0.0259546341145287,0.00540237274033696,-0.0234346930590537,-0.00674044465189276,-0.0637804284356639,-0.0218421073753761,0.077394808081253,-0.0120521921135973,0.00474471494990833,0.0187234988951673,-0.0144189989214991,0.029969600329659,0.00297605372914236,-0.0146152471815872,0.00490691195821891,-0.00907527821200974,0.01173819201343,-0.00426476652486534,0.00318599130925249,-0.00121988827158284,40.13333333,10.70333333,19.6,0.13,7.8,0.12,13.13333333,0.223333333,122.5333333,30.82333333,278.1,56.28,20.26666667,19.57333333,258,172.63,7.3,3.27,115.6333333,10.94333333,1137.533333,24287.05333,1,0,1,0,"Forest","Herbivore","Frugivore","Terrestrial",5.6303,0.37031618,3,0,19.93426664,0.545562245,6.756310006,0.058212085,-9.99,48.8072,4.85,58.1042,-2.99,40.3202,-59.395,34.36205,2265371.475,2.15e+11,25.778962,0.034084347,2303.692846,75275.51493,347322.3333,1.09e+11
"Aramidae",9.93963621056604e-05,0.00135943480403452,0.0023211990295697,0.00109456723572648,-0.0517276331092383,0.0651264353087115,0.106311052630942,-0.0947049274052453,0.0472660800525723,-0.0291881035002654,0.0939011885663779,0.0161575120653787,0.0331605272114312,-0.0571939474233246,0.0251522829529855,-0.025016302686275,-0.0159774626628731,-0.00739209139623475,-0.0342110262753341,-0.00365606594831379,-0.00773833629035412,0.00923335513126146,-0.0562860919952234,-0.0658196541206201,0.107106224426661,6.55481925376524e-05,-0.11931445055318,-0.090346526233648,0.00554951073980074,-0.0763820899740739,-0.0272807933796762,0.0851750236455915,-0.0299775805512368,0.0260137515666156,0.00791416340625365,-0.0406176585560842,0.0368909631888395,-0.0238495054061113,-0.0306928352476957,0.018384467189221,0.00139115804522631,0.0214902292316011,-0.024564438981884,-0.0127669971252422,0.00722951118550679,130.4,NA,84.9,NA,8.8,NA,13.4,NA,84.6,NA,241.2,NA,24.4,NA,196.6,NA,11.1,NA,225.8,NA,1080,NA,3,NA,1,NA,"Wetland","Carnivore","Aquatic predator","Terrestrial",6.85832,NA,5.7,NA,14.31117689,NA,3.850647088,NA,-39.32,NA,31.24,NA,-10.49,NA,-58.48,NA,12182050.36,NA,23.92035414,NA,1600.557767,NA,6346144,NA
"Gruidae",8.52773236709892e-05,0.0011446887276079,0.0023552692531702,0.000828589730795819,-0.0508232405394691,0.067646455725043,0.113852231060285,-0.0997300638222215,0.0552850829651553,-0.0232389459131785,0.085987058403815,0.0204462112606112,0.0370447835861248,-0.0550086314255958,0.0336020099853476,-0.0238928150054572,-0.0106370038825426,-0.00709866423084898,-0.0235706359808335,-0.00287235351523916,-0.0228008882678663,0.0204737247288394,-0.0553156010325473,-0.0693908635411152,0.11253559191351,0.0225459325463572,-0.113545600832903,-0.101832189685683,0.00243392967311379,-0.0299325127842173,-0.0112323749074885,0.0282045065864149,-0.0140598223582329,0.00937357412194961,0.00438686666557385,-0.0180565554058987,0.0143448223396058,-0.0124642588409124,-0.0118565180356588,0.00132538151717168,-0.00233484214707246,0.0137052821122606,-0.00433189969086483,-0.00126971296765287,0.00527136311171279,128.4933333,1750.263524,68.64666667,485.3798095,12.56666667,3.928095238,19.40666667,11.62209524,250.1466667,1586.361238,558.6133333,2107.981238,228.5,356.8728571,328.5733333,1402.410667,41.14666667,7.898380952,213.4066667,828.8620952,5288.806667,2911732.449,3,0,2.333333333,0.80952381,"Wetland","Omnivore","Omnivore","Terrestrial",17.15056,14.1779262,2.086666667,0.069809524,32.54152447,60.07954606,12.50561566,8.441772831,12.10666667,1210.617724,38.54266667,924.0048781,28.02333333,1132.561052,59.494,6293.446026,3456491.42,1.86e+13,9.722111022,134.8335526,639.9581576,46705.79663,8707125.4,1.93e+14
"Burhinidae",7.90321557820645e-05,0.00109978074202062,0.00147156605431673,0.000829792355189281,-0.0579982356533289,0.0801758178520157,0.0412452625022779,-0.00332968000927102,0.0131654135511671,0.0279249016650217,-0.00167735718081628,-0.0190987128152675,0.0484649579980091,-0.0498300209377862,0.0359768224566372,-0.00475142579399841,-0.0307761593483606,0.00783978743058166,-0.0269696017109321,-0.0031609695133073,-0.0101142747365277,0.0141980342180326,-0.0575796979998589,-0.07669713974003,0.0436224198777434,0.0256780197754957,0.0179574055223053,-0.0365574985184545,0.00403739593673474,-0.0674462900883932,-0.019218318531742,0.0580944095275168,-0.0394151431549704,0.00125425561425058,0.00390015810961395,-0.052508819594445,0.0334428352475601,-0.00254791392438629,-0.0174768152456527,0.00695361010981959,-0.0152104681096953,0.0174122850141308,-0.0096328421176749,0.0130150737661546,0.0265600238046395,52.48888889,202.2086111,27.84444444,129.6302778,9.322222222,3.504444444,11.56666667,13.305,92.18888889,371.5311111,238.0555556,930.0777778,103.4555556,241.5827778,133.7444444,256.9052778,43.52222222,4.736944444,117.5888889,484.5811111,583.2222222,57863.49694,3,0,1.666666667,0.75,"Grassland","Carnivore","Invertivore","Terrestrial",4.548099,1.029448479,1.777777778,0.131944444,20.47488877,15.25167155,7.90173431,0.886105467,-16.71,395.02915,20.09555556,375.9509278,2.207777778,342.6908694,35.70555556,5742.199878,5219122.559,2.31e+13,22.90058889,9.927827076,969.7737614,312104.1334,2032593.625,5.3e+12
